id,attribute,value,k,group_fairness_score
30, gender,0,20,-0.050000000000000044
30, gender,0,25,-0.09999999999999998
30, gender,1,5,0.09999999999999998
30, gender,1,10,0.2
30, gender,1,20,0.04999999999999999
30, gender,1,25,0.09999999999999998
31, gender,0,5,-0.30000000000000004
31, gender,0,10,-0.19999999999999996
31, gender,0,20,-0.15000000000000002
31, gender,0,25,-0.21999999999999997
31, gender,1,5,0.3
31, gender,1,10,0.2
31, gender,1,20,0.15000000000000002
31, gender,1,25,0.21999999999999997
32, gender,0,5,-0.5
32, gender,0,10,-0.30000000000000004
32, gender,0,20,-0.050000000000000044
32, gender,0,25,-0.020000000000000018
32, gender,1,5,0.5
32, gender,1,10,0.3
32, gender,1,20,0.04999999999999999
32, gender,1,25,0.020000000000000018
33, gender,0,5,-0.5
33, gender,0,10,-0.19999999999999996
33, gender,0,20,-0.25
33, gender,0,25,-0.18000000000000005
33, gender,1,5,0.5
33, gender,1,10,0.2
33, gender,1,20,0.25
33, gender,1,25,0.18
34, gender,0,5,0.09999999999999998
34, gender,0,10,0.2
34, gender,0,20,0.0
34, gender,0,25,-0.06000000000000005
34, gender,1,5,-0.09999999999999998
34, gender,1,10,-0.19999999999999996
34, gender,1,20,0.0
34, gender,1,25,0.06
35, gender,0,5,0.09999999999999998
35, gender,0,10,-0.19999999999999996
35, gender,0,20,-0.050000000000000044
35, gender,0,25,-0.020000000000000018
35, gender,1,5,-0.09999999999999998
35, gender,1,10,0.2
35, gender,1,20,0.04999999999999999
35, gender,1,25,0.020000000000000018
36, gender,0,5,-0.09999999999999998
36, gender,0,10,-0.19999999999999996
36, gender,0,20,-0.09999999999999998
36, gender,0,25,-0.14
36, gender,1,5,0.09999999999999998
36, gender,1,10,0.2
36, gender,1,20,0.09999999999999998
36, gender,1,25,0.14
37, gender,0,5,-0.5
37, gender,0,10,-0.30000000000000004
37, gender,0,20,-0.19999999999999996
37, gender,0,25,-0.18000000000000005
37, gender,1,5,0.5
37, gender,1,10,0.3
37, gender,1,20,0.2
37, gender,1,25,0.18
38, gender,0,5,-0.09999999999999998
38, gender,0,10,-0.19999999999999996
38, gender,0,20,-0.050000000000000044
38, gender,0,25,-0.020000000000000018
38, gender,1,5,0.09999999999999998
38, gender,1,10,0.2
38, gender,1,20,0.04999999999999999
38, gender,1,25,0.020000000000000018
39, gender,0,5,-0.30000000000000004
39, gender,0,10,-0.30000000000000004
39, gender,0,20,-0.19999999999999996
39, gender,0,25,-0.18000000000000005
39, gender,1,5,0.3
39, gender,1,10,0.3
39, gender,1,20,0.2
39, gender,1,25,0.18
40, gender,0,5,-0.09999999999999998
40, gender,0,10,-0.09999999999999998
40, gender,0,20,-0.050000000000000044
40, gender,0,25,-0.09999999999999998
40, gender,1,5,0.09999999999999998
40, gender,1,10,0.09999999999999998
40, gender,1,20,0.04999999999999999
40, gender,1,25,0.09999999999999998
41, gender,0,5,-0.09999999999999998
41, gender,0,10,-0.30000000000000004
41, gender,0,20,-0.19999999999999996
41, gender,0,25,-0.18000000000000005
41, gender,1,5,0.09999999999999998
41, gender,1,10,0.3
41, gender,1,20,0.2
41, gender,1,25,0.18
42, gender,0,5,-0.5
42, gender,0,10,-0.30000000000000004
42, gender,0,20,-0.19999999999999996
42, gender,0,25,-0.18000000000000005
42, gender,1,5,0.5
42, gender,1,10,0.3
42, gender,1,20,0.2
42, gender,1,25,0.18
43, gender,0,5,-0.5
43, gender,0,10,-0.30000000000000004
43, gender,0,20,-0.19999999999999996
43, gender,0,25,-0.18000000000000005
43, gender,1,5,0.5
43, gender,1,10,0.3
43, gender,1,20,0.2
43, gender,1,25,0.18
44, gender,0,5,-0.09999999999999998
44, gender,0,10,-0.09999999999999998
44, gender,0,20,-0.15000000000000002
44, gender,0,25,-0.18000000000000005
44, gender,1,5,0.09999999999999998
44, gender,1,10,0.09999999999999998
44, gender,1,20,0.15000000000000002
44, gender,1,25,0.18
45, gender,0,5,0.09999999999999998
45, gender,0,10,0.0
45, gender,0,20,-0.09999999999999998
45, gender,0,25,-0.09999999999999998
45, gender,1,5,-0.09999999999999998
45, gender,1,10,0.0
45, gender,1,20,0.09999999999999998
45, gender,1,25,0.09999999999999998
46, gender,0,5,0.09999999999999998
46, gender,0,10,-0.09999999999999998
46, gender,0,20,-0.050000000000000044
46, gender,0,25,-0.14
46, gender,1,5,-0.09999999999999998
46, gender,1,10,0.09999999999999998
46, gender,1,20,0.04999999999999999
46, gender,1,25,0.14
47, gender,0,5,-0.30000000000000004
47, gender,0,10,-0.19999999999999996
47, gender,0,20,-0.25
47, gender,0,25,-0.21999999999999997
47, gender,1,5,0.3
47, gender,1,10,0.2
47, gender,1,20,0.25
47, gender,1,25,0.21999999999999997
48, gender,0,5,-0.30000000000000004
48, gender,0,10,-0.19999999999999996
48, gender,0,20,-0.19999999999999996
48, gender,0,25,-0.18000000000000005
48, gender,1,5,0.3
48, gender,1,10,0.2
48, gender,1,20,0.2
48, gender,1,25,0.18
49, gender,0,5,-0.30000000000000004
49, gender,0,10,-0.09999999999999998
49, gender,0,20,-0.09999999999999998
49, gender,0,25,-0.09999999999999998
49, gender,1,5,0.3
49, gender,1,10,0.09999999999999998
49, gender,1,20,0.09999999999999998
49, gender,1,25,0.09999999999999998
50, gender,0,5,0.09999999999999998
50, gender,0,10,0.0
50, gender,0,20,-0.09999999999999998
50, gender,0,25,-0.14
50, gender,1,5,-0.09999999999999998
50, gender,1,10,0.0
50, gender,1,20,0.09999999999999998
50, gender,1,25,0.14
51, gender,0,5,-0.30000000000000004
51, gender,0,10,-0.30000000000000004
51, gender,0,20,-0.19999999999999996
51, gender,0,25,-0.18000000000000005
51, gender,1,5,0.3
51, gender,1,10,0.3
51, gender,1,20,0.2
51, gender,1,25,0.18
52, gender,0,5,-0.30000000000000004
52, gender,0,10,-0.19999999999999996
52, gender,0,20,-0.09999999999999998
52, gender,0,25,-0.09999999999999998
52, gender,1,5,0.3
52, gender,1,10,0.2
52, gender,1,20,0.09999999999999998
52, gender,1,25,0.09999999999999998
53, gender,0,5,0.09999999999999998
53, gender,0,10,-0.09999999999999998
53, gender,0,20,-0.09999999999999998
53, gender,0,25,-0.09999999999999998
53, gender,1,5,-0.09999999999999998
53, gender,1,10,0.09999999999999998
53, gender,1,20,0.09999999999999998
53, gender,1,25,0.09999999999999998
54, gender,0,5,-0.30000000000000004
54, gender,0,10,-0.30000000000000004
54, gender,0,20,-0.25
54, gender,0,25,-0.30000000000000004
54, gender,1,5,0.3
54, gender,1,10,0.3
54, gender,1,20,0.25
54, gender,1,25,0.3
55, gender,0,5,-0.09999999999999998
55, gender,0,10,-0.19999999999999996
55, gender,0,20,-0.19999999999999996
55, gender,0,25,-0.26
55, gender,1,5,0.09999999999999998
55, gender,1,10,0.2
55, gender,1,20,0.2
55, gender,1,25,0.26
56, gender,0,5,0.3
56, gender,0,10,0.09999999999999998
56, gender,0,20,-0.09999999999999998
56, gender,0,25,-0.18000000000000005
56, gender,1,5,-0.30000000000000004
56, gender,1,10,-0.09999999999999998
56, gender,1,20,0.09999999999999998
56, gender,1,25,0.18
57, gender,0,5,-0.30000000000000004
57, gender,0,10,-0.19999999999999996
57, gender,0,20,-0.050000000000000044
57, gender,0,25,-0.06000000000000005
57, gender,1,5,0.3
57, gender,1,10,0.2
57, gender,1,20,0.04999999999999999
57, gender,1,25,0.06
58, gender,0,5,-0.09999999999999998
58, gender,0,10,0.0
58, gender,0,20,-0.050000000000000044
58, gender,0,25,-0.06000000000000005
58, gender,1,5,0.09999999999999998
58, gender,1,10,0.0
58, gender,1,20,0.04999999999999999
58, gender,1,25,0.06
59, gender,0,5,-0.5
59, gender,0,10,-0.09999999999999998
59, gender,0,20,-0.09999999999999998
59, gender,0,25,-0.09999999999999998
59, gender,1,5,0.5
59, gender,1,10,0.09999999999999998
59, gender,1,20,0.09999999999999998
59, gender,1,25,0.09999999999999998
60, gender,0,5,-0.30000000000000004
60, gender,0,10,-0.19999999999999996
60, gender,0,20,-0.15000000000000002
60, gender,0,25,-0.09999999999999998
60, gender,1,5,0.3
60, gender,1,10,0.2
60, gender,1,20,0.15000000000000002
60, gender,1,25,0.09999999999999998
61, gender,0,5,-0.5
61, gender,0,10,-0.30000000000000004
61, gender,0,20,-0.15000000000000002
61, gender,0,25,-0.18000000000000005
61, gender,1,5,0.5
61, gender,1,10,0.3
61, gender,1,20,0.15000000000000002
61, gender,1,25,0.18
62, gender,0,5,0.09999999999999998
62, gender,0,10,-0.19999999999999996
62, gender,0,20,-0.19999999999999996
62, gender,0,25,-0.18000000000000005
62, gender,1,5,-0.09999999999999998
62, gender,1,10,0.2
62, gender,1,20,0.2
62, gender,1,25,0.18
63, gender,0,5,-0.5
63, gender,0,10,-0.19999999999999996
63, gender,0,20,-0.15000000000000002
63, gender,0,25,-0.21999999999999997
63, gender,1,5,0.5
63, gender,1,10,0.2
63, gender,1,20,0.15000000000000002
63, gender,1,25,0.21999999999999997
64, gender,0,5,-0.09999999999999998
64, gender,0,10,0.09999999999999998
64, gender,0,20,-0.09999999999999998
64, gender,0,25,-0.09999999999999998
64, gender,1,5,0.09999999999999998
64, gender,1,10,-0.09999999999999998
64, gender,1,20,0.09999999999999998
64, gender,1,25,0.09999999999999998
65, gender,0,5,-0.5
65, gender,0,10,-0.09999999999999998
65, gender,0,20,-0.050000000000000044
65, gender,0,25,-0.09999999999999998
65, gender,1,5,0.5
65, gender,1,10,0.09999999999999998
65, gender,1,20,0.04999999999999999
65, gender,1,25,0.09999999999999998
66, gender,0,5,-0.30000000000000004
66, gender,0,10,-0.30000000000000004
66, gender,0,20,-0.35
66, gender,0,25,-0.21999999999999997
66, gender,1,5,0.3
66, gender,1,10,0.3
66, gender,1,20,0.35
66, gender,1,25,0.21999999999999997
67, gender,0,5,0.3
67, gender,0,10,0.0
67, gender,0,20,0.0
67, gender,0,25,-0.09999999999999998
67, gender,1,5,-0.30000000000000004
67, gender,1,10,0.0
67, gender,1,20,0.0
67, gender,1,25,0.09999999999999998
68, gender,0,5,-0.09999999999999998
68, gender,0,10,-0.19999999999999996
68, gender,0,20,-0.050000000000000044
68, gender,0,25,-0.09999999999999998
68, gender,1,5,0.09999999999999998
68, gender,1,10,0.2
68, gender,1,20,0.04999999999999999
68, gender,1,25,0.09999999999999998
69, gender,0,5,-0.30000000000000004
69, gender,0,10,-0.19999999999999996
69, gender,0,20,-0.15000000000000002
69, gender,0,25,-0.09999999999999998
69, gender,1,5,0.3
69, gender,1,10,0.2
69, gender,1,20,0.15000000000000002
69, gender,1,25,0.09999999999999998
70, gender,0,5,-0.09999999999999998
70, gender,0,10,-0.09999999999999998
70, gender,0,20,-0.15000000000000002
70, gender,0,25,-0.14
70, gender,1,5,0.09999999999999998
70, gender,1,10,0.09999999999999998
70, gender,1,20,0.15000000000000002
70, gender,1,25,0.14
71, gender,0,5,0.09999999999999998
71, gender,0,10,-0.09999999999999998
71, gender,0,20,-0.15000000000000002
71, gender,0,25,-0.14
71, gender,1,5,-0.09999999999999998
71, gender,1,10,0.09999999999999998
71, gender,1,20,0.15000000000000002
71, gender,1,25,0.14
72, gender,0,5,-0.30000000000000004
72, gender,0,10,-0.19999999999999996
72, gender,0,20,-0.050000000000000044
72, gender,0,25,-0.06000000000000005
72, gender,1,5,0.3
72, gender,1,10,0.2
72, gender,1,20,0.04999999999999999
72, gender,1,25,0.06
73, gender,0,5,-0.5
73, gender,0,10,-0.19999999999999996
73, gender,0,20,-0.050000000000000044
73, gender,0,25,-0.09999999999999998
73, gender,1,5,0.5
73, gender,1,10,0.2
73, gender,1,20,0.04999999999999999
73, gender,1,25,0.09999999999999998
74, gender,0,5,-0.5
74, gender,0,10,-0.30000000000000004
74, gender,0,20,-0.19999999999999996
74, gender,0,25,-0.18000000000000005
74, gender,1,5,0.5
74, gender,1,10,0.3
74, gender,1,20,0.2
74, gender,1,25,0.18
75, gender,0,5,0.09999999999999998
75, gender,0,10,-0.09999999999999998
75, gender,0,20,0.0
75, gender,0,25,-0.020000000000000018
75, gender,1,5,-0.09999999999999998
75, gender,1,10,0.09999999999999998
75, gender,1,20,0.0
75, gender,1,25,0.020000000000000018
76, gender,0,5,-0.5
76, gender,0,10,-0.19999999999999996
76, gender,0,20,-0.09999999999999998
76, gender,0,25,-0.18000000000000005
76, gender,1,5,0.5
76, gender,1,10,0.2
76, gender,1,20,0.09999999999999998
76, gender,1,25,0.18
77, gender,0,5,-0.09999999999999998
77, gender,0,10,0.09999999999999998
77, gender,0,20,-0.15000000000000002
77, gender,0,25,-0.21999999999999997
77, gender,1,5,0.09999999999999998
77, gender,1,10,-0.09999999999999998
77, gender,1,20,0.15000000000000002
77, gender,1,25,0.21999999999999997
78, gender,0,5,-0.09999999999999998
78, gender,0,10,-0.30000000000000004
78, gender,0,20,-0.15000000000000002
78, gender,0,25,-0.09999999999999998
78, gender,1,5,0.09999999999999998
78, gender,1,10,0.3
78, gender,1,20,0.15000000000000002
78, gender,1,25,0.09999999999999998
79, gender,0,5,-0.30000000000000004
79, gender,0,10,-0.19999999999999996
79, gender,0,20,-0.19999999999999996
79, gender,0,25,-0.14
79, gender,1,5,0.3
79, gender,1,10,0.2
79, gender,1,20,0.2
79, gender,1,25,0.14
80, gender,0,5,0.09999999999999998
80, gender,0,10,0.0
80, gender,0,20,0.0
80, gender,0,25,-0.020000000000000018
80, gender,1,5,-0.09999999999999998
80, gender,1,10,0.0
80, gender,1,20,0.0
80, gender,1,25,0.020000000000000018
81, gender,0,5,0.09999999999999998
81, gender,0,10,-0.09999999999999998
81, gender,0,20,-0.050000000000000044
81, gender,0,25,-0.06000000000000005
81, gender,1,5,-0.09999999999999998
81, gender,1,10,0.09999999999999998
81, gender,1,20,0.04999999999999999
81, gender,1,25,0.06
82, gender,0,5,0.09999999999999998
82, gender,0,10,0.09999999999999998
82, gender,0,20,0.0
82, gender,0,25,-0.020000000000000018
82, gender,1,5,-0.09999999999999998
82, gender,1,10,-0.09999999999999998
82, gender,1,20,0.0
82, gender,1,25,0.020000000000000018
83, gender,0,5,-0.30000000000000004
83, gender,0,10,-0.19999999999999996
83, gender,0,20,-0.19999999999999996
83, gender,0,25,-0.18000000000000005
83, gender,1,5,0.3
83, gender,1,10,0.2
83, gender,1,20,0.2
83, gender,1,25,0.18
84, gender,0,5,0.09999999999999998
84, gender,0,10,-0.19999999999999996
84, gender,0,20,-0.15000000000000002
84, gender,0,25,-0.14
84, gender,1,5,-0.09999999999999998
84, gender,1,10,0.2
84, gender,1,20,0.15000000000000002
84, gender,1,25,0.14
85, gender,0,5,-0.09999999999999998
85, gender,0,10,0.09999999999999998
85, gender,0,20,0.0
85, gender,0,25,0.020000000000000018
85, gender,1,5,0.09999999999999998
85, gender,1,10,-0.09999999999999998
85, gender,1,20,0.0
85, gender,1,25,-0.020000000000000018
86, gender,0,5,-0.09999999999999998
86, gender,0,10,-0.19999999999999996
86, gender,0,20,-0.19999999999999996
86, gender,0,25,-0.18000000000000005
86, gender,1,5,0.09999999999999998
86, gender,1,10,0.2
86, gender,1,20,0.2
86, gender,1,25,0.18
87, gender,0,5,0.09999999999999998
87, gender,0,10,-0.09999999999999998
87, gender,0,20,-0.050000000000000044
87, gender,0,25,-0.09999999999999998
87, gender,1,5,-0.09999999999999998
87, gender,1,10,0.09999999999999998
87, gender,1,20,0.04999999999999999
87, gender,1,25,0.09999999999999998
88, gender,0,5,0.09999999999999998
88, gender,0,10,0.2
88, gender,0,20,0.0
88, gender,0,25,-0.09999999999999998
88, gender,1,5,-0.09999999999999998
88, gender,1,10,-0.19999999999999996
88, gender,1,20,0.0
88, gender,1,25,0.09999999999999998
89, gender,0,5,-0.30000000000000004
89, gender,0,10,-0.09999999999999998
89, gender,0,20,-0.09999999999999998
89, gender,0,25,-0.09999999999999998
89, gender,1,5,0.3
89, gender,1,10,0.09999999999999998
89, gender,1,20,0.09999999999999998
89, gender,1,25,0.09999999999999998
90, gender,0,5,-0.30000000000000004
90, gender,0,10,-0.09999999999999998
90, gender,0,20,-0.09999999999999998
90, gender,0,25,-0.09999999999999998
90, gender,1,5,0.3
90, gender,1,10,0.09999999999999998
90, gender,1,20,0.09999999999999998
90, gender,1,25,0.09999999999999998
91, gender,0,5,-0.09999999999999998
91, gender,0,10,-0.19999999999999996
91, gender,0,20,-0.09999999999999998
91, gender,0,25,-0.09999999999999998
91, gender,1,5,0.09999999999999998
91, gender,1,10,0.2
91, gender,1,20,0.09999999999999998
91, gender,1,25,0.09999999999999998
92, gender,0,5,0.3
92, gender,0,10,0.0
92, gender,0,20,-0.050000000000000044
92, gender,0,25,-0.020000000000000018
92, gender,1,5,-0.30000000000000004
92, gender,1,10,0.0
92, gender,1,20,0.04999999999999999
92, gender,1,25,0.020000000000000018
93, gender,0,5,-0.09999999999999998
93, gender,0,10,0.0
93, gender,0,20,-0.050000000000000044
93, gender,0,25,0.06
93, gender,1,5,0.09999999999999998
93, gender,1,10,0.0
93, gender,1,20,0.04999999999999999
93, gender,1,25,-0.06000000000000005
94, gender,0,5,-0.09999999999999998
94, gender,0,10,-0.09999999999999998
94, gender,0,20,-0.050000000000000044
94, gender,0,25,-0.09999999999999998
94, gender,1,5,0.09999999999999998
94, gender,1,10,0.09999999999999998
94, gender,1,20,0.04999999999999999
94, gender,1,25,0.09999999999999998
95, gender,0,5,-0.09999999999999998
95, gender,0,10,-0.19999999999999996
95, gender,0,20,-0.19999999999999996
95, gender,0,25,-0.18000000000000005
95, gender,1,5,0.09999999999999998
95, gender,1,10,0.2
95, gender,1,20,0.2
95, gender,1,25,0.18
96, gender,0,5,-0.30000000000000004
96, gender,0,10,-0.19999999999999996
96, gender,0,20,-0.15000000000000002
96, gender,0,25,-0.09999999999999998
96, gender,1,5,0.3
96, gender,1,10,0.2
96, gender,1,20,0.15000000000000002
96, gender,1,25,0.09999999999999998
97, gender,0,5,-0.09999999999999998
97, gender,0,10,-0.09999999999999998
97, gender,0,20,-0.09999999999999998
97, gender,0,25,-0.09999999999999998
97, gender,1,5,0.09999999999999998
97, gender,1,10,0.09999999999999998
97, gender,1,20,0.09999999999999998
97, gender,1,25,0.09999999999999998
98, gender,0,5,-0.09999999999999998
98, gender,0,10,-0.19999999999999996
98, gender,0,20,-0.15000000000000002
98, gender,0,25,-0.14
98, gender,1,5,0.09999999999999998
98, gender,1,10,0.2
98, gender,1,20,0.15000000000000002
98, gender,1,25,0.14
99, gender,0,5,-0.09999999999999998
99, gender,0,10,-0.19999999999999996
99, gender,0,20,-0.09999999999999998
99, gender,0,25,-0.14
99, gender,1,5,0.09999999999999998
99, gender,1,10,0.2
99, gender,1,20,0.09999999999999998
99, gender,1,25,0.14
100, gender,0,5,-0.09999999999999998
100, gender,0,10,-0.19999999999999996
100, gender,0,20,-0.09999999999999998
100, gender,0,25,-0.09999999999999998
100, gender,1,5,0.09999999999999998
100, gender,1,10,0.2
100, gender,1,20,0.09999999999999998
100, gender,1,25,0.09999999999999998
101, gender,0,5,-0.09999999999999998
101, gender,0,10,0.0
101, gender,0,20,-0.09999999999999998
101, gender,0,25,-0.14
101, gender,1,5,0.09999999999999998
101, gender,1,10,0.0
101, gender,1,20,0.09999999999999998
101, gender,1,25,0.14
102, gender,0,5,-0.30000000000000004
102, gender,0,10,-0.09999999999999998
102, gender,0,20,0.0
102, gender,0,25,0.020000000000000018
102, gender,1,5,0.3
102, gender,1,10,0.09999999999999998
102, gender,1,20,0.0
102, gender,1,25,-0.020000000000000018
103, gender,0,5,0.09999999999999998
103, gender,0,10,-0.19999999999999996
103, gender,0,20,-0.15000000000000002
103, gender,0,25,-0.14
103, gender,1,5,-0.09999999999999998
103, gender,1,10,0.2
103, gender,1,20,0.15000000000000002
103, gender,1,25,0.14
